id,post_pt_root_id,tag,post_pt_position,hks_0,hks_1,hks_2,hks_3,hks_4,hks_5,hks_6,hks_7,hks_8,hks_9,hks_10,hks_11,hks_12,hks_13,hks_14,hks_15,hks_16,hks_17,hks_18,hks_19,hks_20,hks_21,hks_22,hks_23,hks_24,hks_25,hks_26,hks_27,hks_28,hks_29,hks_30,hks_31
121538,864691135465381701,shaft,[186794 208758  20256],3.475062962625413e-07,3.396972682920806e-07,3.305638256553291e-07,3.1996058115517385e-07,3.077596091338374e-07,2.938668160281988e-07,2.782421417391376e-07,2.60922256172685e-07,2.4204288255417923e-07,2.218561087088941e-07,2.0073664054737582e-07,1.7917093632818365e-07,1.57725705380876e-07,1.3699783237457795e-07,1.1755492207985388e-07,9.988030246566354e-08,8.433371330989419e-08,7.112863136309883e-08,6.031755177362638e-08,5.1779964440159374e-08,4.5225162134748306e-08,4.023337089092945e-08,3.6341567700068886e-08,3.314309357248871e-08,3.035186225270997e-08,2.7806758149861448e-08,2.543507355079086e-08,2.3211348010453624e-08,2.113119808311045e-08,1.9198049607411175e-08,1.7415222431055985e-08,1.578068916293152e-08
121300,864691135465381701,shaft,[184892 220158  21693],3.4301700679047397e-07,3.342926812809524e-07,3.240975386037062e-07,3.1227684708742644e-07,2.9870056164086583e-07,2.8328454600350127e-07,2.6601730643117044e-07,2.469908486209268e-07,2.2643210077443809e-07,2.047284164742731e-07,1.8243750188390598e-07,1.6026998766167805e-07,1.390339479089543e-07,1.1953750689972282e-07,1.024596639677244e-07,8.821828355563245e-08,7.68796264217086e-08,6.815305084030995e-08,6.148791814994493e-08,5.624278165500095e-08,5.1856050495137583e-08,4.7945877608050405e-08,4.4313472158544874e-08,4.0883296446527697e-08,3.763623273438914e-08,3.456839228271515e-08,3.167533013677885e-08,2.8949276691496498e-08,2.6380952313115448e-08,2.3962556950175324e-08,2.169041693375755e-08,1.9566339171695154e-08
121294,864691135465381701,shaft,[184556 219132  21612],3.429340712039441e-07,3.340176100572155e-07,3.236564440354628e-07,3.117240499217082e-07,2.981294558406776e-07,2.828397331896317e-07,2.6590631764207745e-07,2.474923044960548e-07,2.2789534295908216e-07,2.075579590885683e-07,1.870551842133187e-07,1.6705021127941796e-07,1.4821483045337044e-07,1.3112392730729908e-07,1.161499843551396e-07,1.0339596642679574e-07,9.270067361629336e-08,8.372223346186679e-08,7.606373805975186e-08,6.938042222816788e-08,6.342530963389142e-08,5.803725525096347e-08,5.3107825065372496e-08,4.8557049826981866e-08,4.432376599601955e-08,4.036355284374927e-08,3.664849641478395e-08,3.3166030241453614e-08,2.991482248765802e-08,2.6897301076618844e-08,2.4111642380846626e-08,2.15476545401114e-08
123647,864691135465381701,shaft,[186286 228092  22161],3.4172037140505215e-07,3.332814864808964e-07,3.2347835213889364e-07,3.121917771534401e-07,2.993354539564946e-07,2.8487636380395966e-07,2.688583232173533e-07,2.5142593569918816e-07,2.3284404817025921e-07,2.1350559587997887e-07,1.9391950855617885e-07,1.7467179127090967e-07,1.563586689671734e-07,1.3950109601848716e-07,1.244619503314731e-07,1.1139371372577222e-07,1.0023734205871104e-07,9.077135601679302e-08,8.268645046082521e-08,7.565439753439204e-08,6.937591684891754e-08,6.361117760472512e-08,5.8197890474176694e-08,5.305278458809126e-08,4.8154209294175104e-08,4.351581624617937e-08,3.9165019545686606e-08,3.5131202915849454e-08,3.143978966476132e-08,2.8106880724420157e-08,2.5132913751385447e-08,2.2497983610550304e-08
13216,864691135465381701,shaft,[189478 202784  20515],4.198786733811417e-07,4.0837772710288445e-07,3.9494815420809556e-07,3.79392764461597e-07,3.615502223476002e-07,3.4132429881177273e-07,3.1872064550178173e-07,2.9388909389397365e-07,2.6716637340973567e-07,2.391098953648364e-07,2.1050859619230775e-07,1.8235368235342416e-07,1.557538092286995e-07,1.3178986330817374e-07,1.1132650743456622e-07,9.48272308246314e-08,8.224270529947095e-08,7.303645134376987e-08,6.636158545606055e-08,6.132280712734264e-08,5.72024608771329e-08,5.355341066184625e-08,5.015567537268978e-08,4.691545859607368e-08,4.378579442984214e-08,4.073274354552533e-08,3.773043214300064e-08,3.4764845671293596e-08,3.1836591171555606e-08,2.895977486154899e-08,2.615775350217261e-08,2.345843521172399e-08
121682,864691135465381701,spine,[189986 221462  20199],3.2540832274316003e-07,3.231093485022046e-07,3.203883955573987e-07,3.1718440073766666e-07,3.134345778010452e-07,3.0907777853645217e-07,3.040593181794182e-07,2.983373756686751e-07,2.918907870878488e-07,2.847275411009885e-07,2.7689253195385885e-07,2.6847219705533073e-07,2.595928143142531e-07,2.504089785771981e-07,2.4107989298189983e-07,2.3173437639727025e-07,2.2243102698652038e-07,2.1312629547770632e-07,2.0366656598244848e-07,1.9381586203881025e-07,1.8331654948220152e-07,1.7196241624161606e-07,1.5965522470282117e-07,1.4642670145017662e-07,1.3242993167626636e-07,1.1791688215140946e-07,1.0321344629205077e-07,8.869239003433685e-08,7.474181904810463e-08,6.173114198918189e-08,4.997953203888193e-08,3.9729954953673195e-08
121537,864691135465381701,shaft,[190442 221834  20221],3.165809815480069e-07,3.1122177050051195e-07,3.049283678116719e-07,2.975867887956951e-07,2.8908982005047627e-07,2.793472187248763e-07,2.6829881941712126e-07,2.55929973637699e-07,2.422877503483133e-07,2.274950200310501e-07,2.1175821750588837e-07,1.9536386466051387e-07,1.786597930358406e-07,1.6202037027983087e-07,1.4580098193336536e-07,1.3029371719050392e-07,1.1569960676804894e-07,1.0212848502463438e-07,8.96251145735528e-08,7.820627216436559e-08,6.788859036664212e-08,5.869558711596551e-08,5.064678074342279e-08,4.373979682186574e-08,3.793462699175591e-08,3.314470195765763e-08,2.9238000595901933e-08,2.6050612703994257e-08,2.3410311987049024e-08,2.116115038945084e-08,1.9179538475091412e-08,1.737911142025292e-08
121633,864691135465381701,shaft,[190674 222676  20238],4.398490559015075e-07,4.2679777424797743e-07,4.1164461261843887e-07,3.9421068070177205e-07,3.7437077553258127e-07,3.5208620507592255e-07,3.274429125300759e-07,3.0069071323769033e-07,2.722759927301321e-07,2.42856542001693e-07,2.132849000292976e-07,1.8454816846060227e-07,1.5766050123561454e-07,1.3352027406425384e-07,1.1276350324411209e-07,9.565844259428125e-08,8.208118863111119e-08,7.158436982526213e-08,6.353338203356095e-08,5.72605296446201e-08,5.218926741267055e-08,4.7899837653192504e-08,4.413134932219381e-08,4.073953382334836e-08,3.764427745597579e-08,3.479328034164286e-08,3.214639375587706e-08,2.9671491204840706e-08,2.7343062290645474e-08,2.5140519551294926e-08,2.3047372953968826e-08,2.1052450648208368e-08
121581,864691135465381701,shaft,[191096 223068  20226],3.534346583660149e-07,3.4352861309403226e-07,3.3205007523210415e-07,3.188749217621718e-07,3.0392297518345196e-07,2.871826136982623e-07,2.687384058801669e-07,2.487980045309121e-07,2.2771189974551435e-07,2.0597714098139542e-07,1.8421521944727036e-07,1.6311703932212388e-07,1.4335619007121435e-07,1.2548533596061076e-07,1.0984474863419902e-07,9.651724197180384e-08,8.535063657155053e-08,7.603861715226854e-08,6.822173662951321e-08,6.156614540359832e-08,5.5801690720966327e-08,5.0728372005644835e-08,4.6207441844808695e-08,4.214640708344857e-08,3.848272521951209e-08,3.517052427877094e-08,3.217230269321391e-08,2.945440058539543e-08,2.6984274116024356e-08,2.4728885417480092e-08,2.2654791007070303e-08,2.073041845226095e-08
121539,864691135465381701,shaft,[191400 223786  20248],2.5431277361584426e-07,2.4929062281570645e-07,2.434467159442771e-07,2.3670431321744339e-07,2.2900388797986896e-07,2.2031461662512988e-07,2.1064771397763964e-07,2.0007009139199724e-07,1.8871558455533495e-07,1.767897292346485e-07,1.64563354809479e-07,1.5235106232857398e-07,1.4047394134710898e-07,1.2921188009399087e-07,1.1875785574262722e-07,1.0919054084206154e-07,1.0047757349149991e-07,9.250882887818948e-08,8.514377479001798e-08,7.825124548952275e-08,7.172919209609034e-08,6.550754201378268e-08,5.9545211811704334e-08,5.382886230308997e-08,4.8373579996300576e-08,4.322120314693164e-08,3.843200092968564e-08,3.4068900127916335e-08,3.017833718504036e-08,2.6775028458881802e-08,2.3837065095157016e-08,2.1312849818656263e-08
16804,864691135465381701,shaft,[191684 221134  20565],2.507853538719152e-07,2.4620266642982735e-07,2.4083405888134347e-07,2.3458970396936806e-07,2.2738869092208365e-07,2.19168621580224e-07,2.098977172390372e-07,1.9958878177553326e-07,1.8831341116676957e-07,1.7621361401518057e-07,1.635068022840799e-07,1.5047954010237844e-07,1.3746640572664424e-07,1.248136730329163e-07,1.1283325620615743e-07,1.0175867723624638e-07,9.171787781545509e-08,8.273347317812317e-08,7.474923638410718e-08,6.7668572271691e-08,6.138641310376404e-08,5.580442564223746e-08,5.0832823832316646e-08,4.638813430536855e-08,4.239237459504096e-08,3.877370116614994e-08,3.546780373264051e-08,3.242049183625986e-08,2.9591193764762416e-08,2.695511198402199e-08,2.450120514027426e-08,2.222559888809681e-08
40748,864691135465381701,shaft,[193050 207726  20589],2.9478011917471236e-07,2.8963777154685803e-07,2.836215718809267e-07,2.7663454729890203e-07,2.6859050501596676e-07,2.594244148384474e-07,2.491050986003681e-07,2.3764923663400908e-07,2.2513464733962837e-07,2.117095848176108e-07,1.9759385506534472e-07,1.8306761624870427e-07,1.6844570029458556e-07,1.5403967469815492e-07,1.401158649064777e-07,1.2686242334704177e-07,1.1437826550560172e-07,1.0268895563215336e-07,9.178220210478433e-08,8.164623343276998e-08,7.229455154979625e-08,6.37694463283698e-08,5.612717061249502e-08,4.9413882335617e-08,4.3642048591661285e-08,3.8774164067376865e-08,3.471781161685161e-08,3.1334363933841815e-08,2.846078916011105e-08,2.593911594375252e-08,2.364389214079354e-08,2.1497856117012217e-08
121664,864691135465381701,shaft,[192094 226162  20306],3.538496807830872e-07,3.4380640562447037e-07,3.321838819748853e-07,3.1886508995494237e-07,3.03781058226278e-07,2.8693664129236146e-07,2.684391922954822e-07,2.485259644981085e-07,2.2758320447131555e-07,2.061471916366972e-07,1.8487652305987217e-07,1.64488108604107e-07,1.4565886280877998e-07,1.289108573410123e-07,1.1451439735189264e-07,1.0244964692152806e-07,9.245096581969053e-08,8.4119228336139e-08,7.704866572638709e-08,7.09095220720435e-08,6.546512345529693e-08,6.054778190785332e-08,5.603056716888417e-08,5.1812152265475865e-08,4.781249515382956e-08,4.3973585183558714e-08,4.026210215162992e-08,3.667117471284057e-08,3.321797748435461e-08,2.993559497199146e-08,2.6861087768564172e-08,2.40243182819658e-08
124011,864691135465381701,shaft,[203684 213626  20383],5.036152798464939e-07,4.892890249810733e-07,4.725831628421761e-07,4.5326472387506106e-07,4.3114984295649835e-07,4.0614083390384717e-07,3.78272104057094e-07,3.4776189824438593e-07,3.1506282700691327e-07,2.808988176649984e-07,2.4627064959154173e-07,2.124092406587164e-07,1.8065966854985813e-07,1.5229437953391205e-07,1.2828297473441306e-07,1.0908146755428474e-07,9.452625686623432e-08,8.390033695043099e-08,7.616904714558247e-08,7.028941606809015e-08,6.545031894659007e-08,6.11515939623765e-08,5.7142943913049215e-08,5.3316026106019164e-08,4.962393425620787e-08,4.6043029009870875e-08,4.256053264534346e-08,3.9172489278275915e-08,3.5884345144765355e-08,3.2710288717717233e-08,2.967041764989801e-08,2.6787280856192404e-08
40751,864691135465381701,shaft,[180070 207040  20620],3.516714199741626e-07,3.4292788778988625e-07,3.3270014776065376e-07,3.208262164264428e-07,3.07165288099089e-07,2.916174777403838e-07,2.7414864716224595e-07,2.548190000336233e-07,2.3381220595637895e-07,2.114593274579362e-07,1.8824933032310557e-07,1.64816639505847e-07,1.4189780753048893e-07,1.202555446201174e-07,1.0057923376104834e-07,8.338347969437783e-08,6.893356541630944e-08,5.722203755985184e-08,4.8003237010321834e-08,4.0871350915010466e-08,3.5355211049919614e-08,3.100429921817767e-08,2.744891419339213e-08,2.442643865005553e-08,2.177516970635137e-08,1.940736342252834e-08,1.7278337818067616e-08,1.536397407460185e-08,1.364891350910907e-08,1.2121169528307599e-08,1.0769036167566255e-08,9.578968024628997e-09
123105,864691135465381701,shaft,[180802 205918  20601],3.6570913408641117e-07,3.568482277405352e-07,3.464741322941228e-07,3.344173213431276e-07,3.205275330359613e-07,3.0469316940691406e-07,2.8686584414534835e-07,2.6708887931003217e-07,2.45526689869483e-07,2.2248957765371573e-07,1.9844601347762218e-07,1.7401315597304142e-07,1.499178232345545e-07,1.2692598986863284e-07,1.0574921315816225e-07,8.69481135299139e-08,7.085967478669724e-08,5.757015258853048e-08,4.693853703806284e-08,3.865634061227159e-08,3.232078011217711e-08,2.750328697990198e-08,2.3804175895136007e-08,2.0888785754749e-08,1.8503204976918838e-08,1.6472904975679964e-08,1.469101298562773e-08,1.3101147873591607e-08,1.1677688349367564e-08,1.0407658631095435e-08,9.279057894365477e-09,8.277088007257215e-09
20617,864691135465381701,shaft,[181036 205092  20579],3.6413263719875766e-07,3.5487954063488755e-07,3.440675877320341e-07,3.31532403582993e-07,3.1713491458812575e-07,3.007830243945251e-07,2.8245863438940203e-07,2.6224839451394577e-07,2.4037437604686445e-07,2.1721804096451355e-07,1.9332809147111222e-07,1.6940140710293779e-07,1.4622839052929052e-07,1.2460165611053639e-07,1.05200320858266e-07,8.847743459548743e-08,7.458695474967177e-08,6.337985653904933e-08,5.447435491284704e-08,4.737392505609499e-08,4.158799010761294e-08,3.671541747023706e-08,3.247469723545273e-08,2.869079529691178e-08,2.526298504403132e-08,2.213505234358838e-08,1.9276026160407594e-08,1.666952880230434e-08,1.4308164696474688e-08,1.2190490401958508e-08,1.0317957105443545e-08,8.689915007198878e-09
6259,864691135294152460,shaft,[170930 176006  23113],4.5116923365175994e-07,4.4399184168697803e-07,4.355690348963956e-07,4.2575077103783733e-07,4.1439651094903996e-07,4.013885285591837e-07,3.866487266466079e-07,3.701580149650783e-07,3.5197600201529933e-07,3.322571364287251e-07,3.112579441022727e-07,2.893294870264654e-07,2.6689076409342e-07,2.4438340859326066e-07,2.2221544000794841e-07,2.0070955534677294e-07,1.8007500267482936e-07,1.6041711485457116e-07,1.4178442769976063e-07,1.242350279904381e-07,1.0789057340044226e-07,9.294749949600728e-08,7.963403563494636e-08,6.813084114380959e-08,5.84937218362246e-08,5.0615241174772624e-08,4.424186396487384e-08,3.90377790039596e-08,3.4666795768919496e-08,3.0857906343307913e-08,2.7432104681862357e-08,2.4291628206332872e-08
6226,864691135294152460,shaft,[172782 175820  23125],2.4245823365871117e-07,2.3803722377321253e-07,2.3285915555499456e-07,2.268376959072716e-07,2.1989495275105348e-07,2.1197046136249039e-07,2.030323963461655e-07,1.9309030509851953e-07,1.822077622029447e-07,1.7051225134750797e-07,1.5819861237438872e-07,1.455221608490342e-07,1.3277891619422215e-07,1.2027386710000008e-07,1.0828344762923379e-07,9.702317654793776e-08,8.663198303085394e-08,7.717828120078645e-08,6.868130262949465e-08,6.113241144206679e-08,5.450320121194371e-08,4.8739368101396324e-08,4.3751207659963804e-08,3.941378599638035e-08,3.558277424845259e-08,3.212154031375881e-08,2.8926977637301052e-08,2.5941101524601226e-08,2.3144453978331803e-08,2.053886961380259e-08,1.81313669122154e-08,1.592599876724737e-08
6225,864691135294152460,shaft,[173596 175654  23142],3.0430327421593137e-07,2.97904840241326e-07,2.9042544581648204e-07,2.8174857901132676e-07,2.7177315979095145e-07,2.6042725728044955e-07,2.476848830992825e-07,2.335845923296838e-07,2.1824722126638015e-07,2.018884432026817e-07,1.8482047656999104e-07,1.674372342128159e-07,1.5017973018651852e-07,1.33484480614876e-07,1.1772600896987346e-07,1.0317152146955264e-07,8.996526796453528e-08,7.814803847588704e-08,6.769800426712013e-08,5.856656485292533e-08,5.0689763960365466e-08,4.397820840066934e-08,3.8305679558294145e-08,3.351367450493381e-08,2.9432908450079645e-08,2.5910193763878506e-08,2.282719589088904e-08,2.0103707484662818e-08,1.7687808888328087e-08,1.554264354438934e-08,1.3638724547829385e-08,1.1952849600970226e-08
6261,864691135294152460,shaft,[173736 175498  23175],2.7218305055844246e-07,2.665597825082571e-07,2.599956953906628e-07,2.5239332240939355e-07,2.4367034860711637e-07,2.337717830735728e-07,2.226845638424002e-07,2.10453278057999e-07,1.971944172145359e-07,1.831051870916537e-07,1.6846190619976252e-07,1.5360339147064323e-07,1.3889752517379007e-07,1.246948960054566e-07,1.1128068520134696e-07,9.884090397963042e-08,8.745645223051594e-08,7.712618708353372e-08,6.780435905645368e-08,5.9431095132860485e-08,5.194448291415518e-08,4.528015721259587e-08,3.9371314639119436e-08,3.4153965721634135e-08,2.957221416234983e-08,2.557823782640893e-08,2.2128080902357318e-08,1.9177599875861402e-08,1.6680241349915036e-08,1.4585174527763008e-08,1.283538243410063e-08,1.1368358045388626e-08
8753,864691135294152460,shaft,[175346 175840  23108],3.2770402822634145e-07,3.1883955718946935e-07,3.0853454786853885e-07,2.966607694705482e-07,2.831244171358851e-07,2.6788830108398705e-07,2.5099793192962186e-07,2.3260878028266298e-07,2.1300953627782735e-07,1.9263345085778406e-07,1.7204786083218393e-07,1.519126431878049e-07,1.3290389825709365e-07,1.1561096680764098e-07,1.0043090807234279e-07,8.749725711450576e-08,7.667760517604091e-08,6.764964104864056e-08,6.002575924359349e-08,5.346827193206607e-08,4.774587926143262e-08,4.272356361342384e-08,3.831785145257583e-08,3.445702725766184e-08,3.106492885547162e-08,2.8063295945374954e-08,2.53793596064726e-08,2.2950834963437064e-08,2.072797005096109e-08,1.8674346504535374e-08,1.6766470198564005e-08,1.4991429519729046e-08
15157,864691135294152460,spine,[173462 172140  22229],1.3537430447924607e-06,1.3448060865900297e-06,1.3341278173452867e-06,1.3214062059659482e-06,1.3063017727923313e-06,1.2884385904679705e-06,1.2674075594945873e-06,1.2427723867355306e-06,1.214078493467898e-06,1.1808648222014732e-06,1.1426783694695388e-06,1.0990915714976094e-06,1.04972382754337e-06,9.94270685821979e-07,9.325470164878423e-07,8.645519886758779e-07,7.905607241730229e-07,7.11237409913398e-07,6.277483000315894e-07,5.41836979747644e-07,4.558179483871747e-07,3.724533091289783e-07,2.946987431380855e-07,2.2533449914745037e-07,1.6653446036515514e-07,1.1946933340563956e-07,8.40718056260151e-08,5.9079454737481936e-08,4.238827724413141e-08,3.161163390780015e-08,2.462488636148737e-08,1.988329628596029e-08
4388,864691135294152460,shaft,[177772 174208  22151],2.1918134610844859e-07,2.1653819438681455e-07,2.134126069331698e-07,2.0973562432252712e-07,2.054365161624358e-07,2.004464847734752e-07,1.9470387987156573e-07,1.881609926697324e-07,1.807922134516407e-07,1.7260289924807668e-07,1.6363774128084686e-07,1.5398686996198563e-07,1.4378762514540631e-07,1.332201587849159e-07,1.224960611878966e-07,1.1184094631319903e-07,1.0147386441844244e-07,9.158764839186867e-08,8.233409850500365e-08,7.381626124995826e-08,6.608789658599855e-08,5.9158914021077806e-08,5.3005634910501094e-08,4.7584738683589306e-08,4.2847350845026146e-08,3.8746162774499445e-08,3.5230077676654645e-08,3.223094490245308e-08,2.9656659467918628e-08,2.7401040595839442e-08,2.536494210925444e-08,2.347261770364272e-08
